"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.323739682E1,1.777452230E-2,4.569411278E-2,-1.435089111E-2
4.324755918E1,5.494326353E-3,3.538623452E-2,6.937980652E-3
4.325772153E1,-1.289850473E-2,2.889588475E-2,-5.230331421E-2
4.326788388E1,-2.876743674E-2,2.914947271E-2,-6.795406342E-2
4.327804624E1,-2.603718638E-2,5.327400565E-2,-7.750511169E-3
4.328820859E1,2.637505531E-5,7.963192463E-2,1.353740692E-2
4.329837094E1,8.892863989E-3,9.860327840E-2,2.982044220E-2
4.330853330E1,2.184864879E-2,1.081341803E-1,4.812812805E-2
4.331869565E1,1.519814134E-2,8.920162916E-2,6.846809387E-2
4.332885800E1,1.332148910E-2,6.096005440E-2,6.722545624E-2
4.333902036E1,2.119058371E-2,4.695469141E-2,6.833076477E-2
4.334918271E1,1.036426425E-2,3.739210963E-2,4.339981079E-2
4.335934506E1,-1.308321953E-5,2.282097936E-2,-7.047653198E-3
4.336950742E1,-7.652550936E-3,1.339846849E-2,-4.706859589E-2
4.337970029E1,-1.518213749E-2,4.731118679E-3,-4.865360260E-2
4.338986264E1,-1.092731953E-2,1.444250345E-3,-7.753372192E-3
4.340002500E1,-1.629093289E-2,-4.273056984E-3,2.533054352E-2
4.341018735E1,-1.204624772E-2,-1.277944446E-2,2.479934692E-2
4.342034970E1,-1.019433141E-2,-2.554357052E-3,-4.047393799E-3
4.343051206E1,-2.036467195E-2,7.666975260E-3,-4.186916351E-2
4.344067441E1,-2.106970549E-2,8.822858334E-3,-5.777359009E-2
4.345083676E1,-1.949000359E-2,2.216312289E-2,-3.794765472E-2
4.346099912E1,-1.209944487E-3,2.112177014E-2,9.934425354E-3
4.347116147E1,7.605820894E-3,1.949244738E-2,3.090286255E-2
4.348135434E1,4.955500364E-3,2.424892783E-2,1.950263977E-3
4.349148618E1,-2.059996128E-3,2.885156870E-2,-6.429862976E-2
4.350164853E1,-2.774944901E-2,3.593900800E-2,-1.057300568E-1
4.351181088E1,-3.420609236E-2,4.341435432E-2,-7.792854309E-2
4.352197324E1,-3.095236421E-2,3.918266296E-2,-1.758289337E-2
4.353213559E1,-6.478309631E-3,3.459095955E-2,4.890441895E-2
4.354229795E1,5.879551172E-3,4.573506117E-2,6.224155426E-2
4.355246030E1,1.123833656E-2,5.114856362E-2,9.182929993E-3
4.356262265E1,7.108241320E-3,5.430802703E-2,-5.939769745E-2
4.357281552E1,1.928806305E-4,6.977915764E-2,-2.510929108E-2
4.358297788E1,-5.138874054E-3,6.853306293E-2,5.558013916E-2
4.359314023E1,-2.930369973E-2,6.196409464E-2,5.691528320E-2
4.360330258E1,-4.490366578E-2,6.446522474E-2,-1.332979202E-1
4.361346494E1,-1.580128074E-2,6.363946199E-2,-3.245983124E-1
4.362362729E1,7.182839513E-2,3.007575870E-2,-2.286529541E-2
4.363378964E1,1.186015308E-1,-1.065808535E-2,4.991807938E-1
4.364395200E1,1.532685459E-1,-1.511824131E-2,1.996145248E-1
4.365411435E1,6.538519263E-2,1.605489850E-2,-1.130285263E-1
4.366427671E1,-5.447417498E-2,3.607466817E-2,-3.330574036E-1
4.367443906E1,-1.013114452E-1,2.437213063E-2,-2.423572540E-1
4.368460141E1,-9.119459987E-2,-2.946302295E-2,-2.108573914E-2
4.369476377E1,-2.481645346E-2,-7.414266467E-2,1.705341339E-1
4.370492612E1,3.460773826E-2,-7.714560628E-2,1.960868835E-1
4.371508847E1,3.640601039E-2,-3.420272470E-2,6.072425842E-2
4.372525083E1,-1.156181097E-2,4.547935724E-2,-1.265344620E-1
4.373541318E1,-6.822136045E-2,1.433179677E-1,-1.902284622E-1
4.374557553E1,-7.680115104E-2,2.031296492E-1,-1.065902710E-1
4.375573789E1,-5.120509863E-2,1.911183596E-1,1.780509949E-2
4.376593076E1,-2.695918083E-4,1.440378428E-1,8.340263367E-2
4.377609311E1,3.586405516E-2,8.023509383E-2,6.751632690E-2
4.378625546E1,3.864324093E-2,1.426774263E-2,2.127361298E-2
4.379641782E1,3.236448765E-2,-3.488913178E-2,-7.489204407E-3
4.380658017E1,3.164142370E-3,-3.917205334E-2,9.203910828E-3
4.381674253E1,-3.508776426E-3,-1.374325156E-2,2.799224854E-2
4.382688374E1,1.214146614E-4,3.537029028E-3,3.236198425E-2
4.383704609E1,3.794431686E-3,3.917580843E-2,3.435230255E-2
4.384720844E1,-2.539664507E-3,5.550959706E-2,3.152751923E-2
4.385737080E1,1.145005226E-4,4.596015811E-2,3.345298767E-2
4.386753315E1,-1.202264428E-2,3.688147664E-2,4.715251923E-2
4.387769551E1,-2.634453773E-2,2.073767781E-2,5.114078522E-2
4.388785786E1,-1.885688305E-2,1.649418473E-2,4.324913025E-2
4.389802021E1,5.488187075E-3,7.219344378E-3,-2.844905853E-2
4.390821308E1,4.644420743E-2,2.859410644E-2,-3.701019287E-2
4.391837544E1,2.605596185E-2,4.478463531E-2,9.825325012E-2
4.392853779E1,-2.472943068E-2,7.235080004E-2,3.971099854E-2
4.393870014E1,-3.760969639E-2,6.226798892E-2,-1.309185028E-1
4.394886250E1,-5.196362734E-3,5.611652136E-2,-1.190080643E-1
4.395902485E1,1.677629352E-2,5.343744159E-2,-5.555057526E-2
4.396918720E1,2.206879854E-2,4.614782333E-2,-2.151393890E-2
4.397934956E1,-9.506344795E-4,3.130269051E-2,-1.647663116E-2
4.398951191E1,-2.347660065E-2,2.330839634E-2,-4.918289185E-2
4.399967426E1,-3.148004413E-2,4.142472148E-2,-4.825782776E-2
4.400983662E1,-1.391994953E-2,4.304322600E-2,4.647254944E-3
4.401999897E1,1.476824284E-2,6.367638707E-2,7.076358795E-2
4.403016132E1,1.672142744E-2,9.080260992E-2,6.954574585E-2
4.404032368E1,1.133120060E-2,9.371834993E-2,3.527927399E-2
4.405048603E1,-1.378297806E-3,8.252176642E-2,2.765369415E-2
4.406064839E1,9.548395872E-3,5.497455597E-2,3.901863098E-2
4.407081074E1,1.085239649E-2,3.929117322E-2,6.439113617E-2
4.408097309E1,1.945760846E-2,2.069199085E-2,6.097793579E-2
4.409113545E1,1.215299964E-2,2.790218592E-2,5.610466003E-3
4.410129780E1,-1.618981361E-3,2.071407437E-2,-5.582332611E-2
4.411146015E1,-1.074194908E-3,1.894941926E-2,-5.947875977E-2
4.412162251E1,3.870695829E-3,2.475202084E-2,6.856918335E-4
4.413178486E1,-8.064627647E-3,1.849135756E-2,2.904701233E-2
4.414194721E1,-1.269257069E-2,2.367678285E-2,9.650230408E-3
4.415210957E1,-1.476684213E-2,2.403053641E-2,-4.246807098E-2
4.416227192E1,-2.656051517E-2,3.429710865E-2,-6.526374817E-2
4.417246479E1,-1.493772864E-2,3.361421824E-2,-4.765605927E-2
4.418262715E1,-1.304206252E-2,4.027512670E-2,-4.333496094E-3
4.419278950E1,1.022338867E-3,2.538576722E-2,3.356742859E-2
4.420295185E1,-3.537595272E-3,7.749110460E-3,4.010105133E-2
4.421311421E1,-7.560193539E-3,2.286243439E-2,2.295875549E-2
4.422327656E1,-8.969902992E-3,3.981435299E-2,-2.221584320E-2
4.423343891E1,-2.925488353E-2,6.404438615E-2,-8.085346222E-2
4.424360127E1,-3.271764517E-2,7.210460305E-2,-1.006441116E-1
4.425376362E1,-2.896538377E-2,6.434720755E-2,-4.450893402E-2
4.426392597E1,-1.132446527E-2,4.992026091E-2,3.191852570E-2
4.427408833E1,1.058548689E-2,3.753188252E-2,9.276580811E-2
4.428425068E1,1.086258888E-2,4.823902249E-2,4.391288757E-2
4.429441303E1,-2.904534340E-4,4.673704505E-2,-4.654407501E-2
4.430457539E1,-1.382860541E-2,6.242889166E-2,-3.611183167E-2
4.431473774E1,-1.604503393E-2,7.366418839E-2,4.958152771E-2
4.432490010E1,-2.581024170E-2,6.541353464E-2,7.466697693E-2
4.433506245E1,-4.906150699E-2,6.651744246E-2,-1.230659485E-1
4.434522480E1,-2.739235759E-2,5.724513531E-2,-3.028039932E-1
4.435538716E1,4.375815392E-2,2.484938502E-2,-7.020092010E-2
4.436558003E1,9.836855531E-2,-2.311170101E-3,5.071640015E-1
4.437574238E1,1.562080085E-1,-5.095154047E-3,3.348379135E-1
4.438590473E1,1.004603803E-1,2.176302671E-2,-3.725051880E-3
4.439606709E1,-3.393965960E-2,5.547431111E-2,-3.651781082E-1
4.440622944E1,-1.156562865E-1,4.386982322E-2,-4.084615707E-1
4.441639179E1,-1.146895587E-1,8.659839630E-3,-1.230096817E-1
4.442655415E1,-2.794703841E-2,-5.659887195E-2,1.669321060E-1
4.443671650E1,4.169058800E-2,-8.023476601E-2,2.915086746E-1
4.444687886E1,6.095606089E-2,-5.209940672E-2,1.308040619E-1
4.445704121E1,1.653134823E-2,1.618775725E-2,-1.167306900E-1
4.446720356E1,-5.761301517E-2,9.763669968E-2,-2.089071274E-1
4.447736592E1,-8.116671443E-2,1.628149748E-1,-1.084365845E-1
4.448752827E1,-6.293803453E-2,1.916553676E-1,4.435443878E-2
4.449769062E1,-9.292691946E-3,1.658500433E-1,1.047544479E-1
4.450788349E1,2.761629224E-2,1.062195897E-1,7.201766968E-2
4.451804585E1,2.904030681E-2,5.387371778E-2,1.157951355E-2
4.452820820E1,1.657885313E-2,-4.971116781E-3,-2.642059326E-2
4.453837055E1,-4.826784134E-3,-2.776798606E-2,-9.458541870E-3
4.454853291E1,-6.252974272E-3,-2.457311749E-2,2.579689026E-3
4.455869526E1,2.248913050E-3,4.283070564E-3,1.438045502E-2
4.456885761E1,1.517009735E-2,1.613387465E-2,1.423645020E-2
4.457901997E1,6.127029657E-3,3.511628509E-2,3.767871857E-2
4.458918232E1,-3.459721804E-3,3.514099121E-2,5.361270905E-2
4.459934468E1,-1.337280869E-2,2.564886212E-2,6.677055359E-2
4.460950703E1,-2.085798979E-2,1.136651635E-2,6.324005127E-2
4.461966938E1,-2.107435465E-2,-2.928316593E-3,6.451797485E-2
4.462983174E1,4.363358021E-4,1.301109791E-3,4.217720032E-2
4.463999409E1,3.183183074E-2,1.932182908E-2,-7.434272766E-2
4.465015644E1,2.922785282E-2,4.910242558E-2,1.937675476E-2
4.466031880E1,6.409317255E-3,7.851639390E-2,1.063337326E-1
4.467048115E1,-1.985803246E-2,4.824596643E-2,-1.859474182E-2
4.468064350E1,-1.372039318E-2,4.059049487E-2,-1.740579605E-1
4.469083637E1,2.282646298E-2,4.631027579E-2,-1.189575195E-1
4.470099873E1,1.518854499E-2,3.139269352E-2,1.765251160E-2
4.471116108E1,1.271098852E-2,3.485873342E-2,3.128528595E-2
4.472132344E1,3.971636295E-3,2.314338088E-2,-5.191612244E-2
4.473148579E1,-1.207116246E-2,3.747692704E-2,-5.801868439E-2
4.474164814E1,-9.555429220E-3,6.138837337E-2,-2.713203430E-3
4.475181050E1,2.365261316E-3,7.332816720E-2,6.675720215E-3
4.476197285E1,6.913781166E-3,8.262881637E-2,2.069664001E-2
4.477213520E1,8.606612682E-3,9.654822946E-2,3.442478180E-2
4.478229756E1,1.456013322E-2,9.152504802E-2,4.088878632E-2
4.479245991E1,1.794603467E-2,7.459834218E-2,5.898952484E-2
4.480262226E1,2.149108052E-2,5.510503054E-2,6.508255005E-2
4.481278462E1,2.528408170E-2,4.244539142E-2,5.212497711E-2
4.482294697E1,1.031392813E-2,3.428748250E-2,1.807498932E-2
4.483310932E1,-2.527871728E-2,4.308179021E-2,-2.948379517E-2
4.484327168E1,-2.713581920E-2,2.625837922E-2,-4.784297943E-2
4.485343403E1,-1.741436124E-2,3.421545029E-2,-1.872539520E-2
4.486359638E1,-1.765206456E-2,2.561485767E-2,3.586101532E-2
4.487375874E1,-6.091028452E-3,7.284641266E-3,4.463100433E-2
4.488392109E1,-8.948445320E-3,7.891714573E-3,2.014064789E-2
4.489408344E1,-2.127021551E-2,1.469314098E-3,-2.754878998E-2
4.490427632E1,-1.698255539E-2,5.047649145E-3,-3.671550751E-2
4.491443867E1,-1.511174440E-2,1.358386874E-2,-3.380393982E-2
4.492460102E1,5.954444408E-3,2.208614349E-2,-1.209831238E-2
4.493476338E1,3.421604633E-3,3.024256229E-2,-1.144409180E-4
4.494492573E1,-8.169531822E-3,1.431730390E-2,-9.618759155E-3
4.495508808E1,-1.235666871E-2,1.957094669E-2,-4.765510559E-3
4.496525044E1,-2.383112907E-3,4.599237442E-2,7.037162781E-3
4.497541279E1,-6.840795279E-3,6.020829082E-2,9.191513062E-3
4.498557514E1,-1.114487648E-2,7.931643724E-2,-2.411556244E-2
4.499573750E1,-5.700737238E-3,8.192220330E-2,-6.869411469E-2
4.500589985E1,-2.150097489E-2,7.546880841E-2,-8.415317535E-2
4.501606220E1,-2.983596921E-2,5.788370967E-2,-6.151580811E-2
4.502622456E1,-1.196950674E-2,4.100850224E-2,9.069442749E-4
4.503641743E1,8.154213428E-4,3.361049294E-2,5.749225616E-2
4.504657978E1,1.312041283E-2,3.758782148E-2,7.057285309E-2
4.505674214E1,8.780211210E-3,5.281344056E-2,1.959133148E-2
4.506690449E1,-1.120269299E-4,7.030192018E-2,-3.507804871E-2
4.507706684E1,-4.605799913E-3,8.349090815E-2,8.067131042E-3
4.508722920E1,-2.698093653E-3,8.729195595E-2,5.736827850E-2
4.509739155E1,-2.940171957E-2,8.138009906E-2,-6.599426270E-4
4.510755390E1,-4.509049654E-2,8.100131154E-2,-2.325382233E-1
4.511771626E1,-2.358853817E-3,4.752328992E-2,-2.711744308E-1
4.512787861E1,8.565297723E-2,9.826481342E-3,1.900186539E-1
4.513804096E1,1.024805903E-1,-1.229593158E-2,4.573106766E-1
4.514820332E1,1.424350441E-1,-5.107104778E-3,1.161546707E-1
4.515836567E1,4.163360596E-2,9.549498558E-3,-1.694831848E-1
4.516852802E1,-8.325856924E-2,1.430022717E-2,-3.793334961E-1
4.517869038E1,-1.342172921E-1,-4.658997059E-4,-2.384586334E-1
4.518885273E1,-8.554998040E-2,-5.080264807E-2,1.798057556E-2
4.519901509E1,6.828635931E-3,-7.161021233E-2,2.205095291E-1
4.520917744E1,5.111262202E-2,-7.071200013E-2,2.401828766E-1
4.521933979E1,3.527569771E-2,-1.920837164E-2,3.299522400E-2
4.522950215E1,-3.293889761E-2,8.614495397E-2,-1.587038040E-1
4.523966450E1,-7.208377123E-2,1.626002491E-1,-1.606769562E-1
4.524982685E1,-7.982522249E-2,2.038815916E-1,-3.768348694E-2
4.525998921E1,-3.178203106E-2,1.871306300E-1,5.223083496E-2
4.527018208E1,8.456677198E-3,1.494786739E-1,5.318260193E-2
4.528034443E1,2.958866954E-2,7.872527838E-2,2.114868164E-2
4.529050678E1,4.138252139E-2,1.565662026E-2,-5.473136902E-3
4.530066914E1,2.967917919E-2,-2.865433693E-2,2.974891663E-2
4.531083149E1,1.465687156E-2,-3.345274925E-2,5.497455597E-2
4.532099385E1,1.998677850E-2,-3.961056471E-2,2.086639404E-2
4.533115620E1,-5.205154419E-3,3.519088030E-3,6.254196167E-3
4.534131855E1,-1.151996851E-2,2.979421616E-2,1.083278656E-2
4.535148090E1,-8.994936943E-3,4.911106825E-2,3.416919708E-2
4.536164326E1,-4.675894976E-3,3.520095348E-2,6.896305084E-2
4.537180561E1,-7.941931486E-3,1.924917102E-2,6.051063538E-2
4.538196797E1,-2.328726649E-2,-1.518070698E-3,3.805923462E-2
4.539213032E1,-1.457166672E-2,-1.980552077E-2,2.779769897E-2
4.540229267E1,1.546663046E-2,-2.717971802E-3,-5.339145660E-2
4.541245503E1,3.839945793E-2,1.417884231E-2,-4.519844055E-2
4.542261738E1,1.218315959E-2,4.738929868E-2,9.477710724E-2
4.543277973E1,-1.609990001E-2,5.644318461E-2,3.603935242E-2
4.544294209E1,-1.402172446E-2,6.125363708E-2,-1.183271408E-1
4.545310444E1,1.634100080E-2,5.082067847E-2,-1.305971146E-1
4.546326679E1,3.140690923E-2,4.101577401E-2,-5.527114868E-2
4.547345966E1,2.000823617E-2,3.554540873E-2,3.274726868E-2
4.548362202E1,-4.601985216E-3,2.419635653E-2,-8.277893066E-3
4.549378437E1,-2.122396231E-2,2.641025186E-2,-7.435035706E-2
4.550394673E1,-2.166885138E-2,4.989281297E-2,-4.241657257E-2
4.551410908E1,-1.334568858E-2,7.558223605E-2,5.403518677E-3
4.552427143E1,4.123091698E-3,9.614536166E-2,4.535007477E-2
4.553443379E1,1.864835620E-2,9.737741947E-2,5.146408081E-2
4.554459614E1,3.499490023E-2,9.374934435E-2,4.805755615E-2
4.555475849E1,2.270764112E-2,8.537688851E-2,6.124210358E-2
4.556492085E1,1.562887430E-2,5.785444379E-2,5.532932281E-2
4.557508320E1,9.036600590E-3,6.087890267E-2,4.715347290E-2
4.558524555E1,5.448728800E-3,3.960883617E-2,3.921413422E-2
4.559540791E1,-2.374231815E-3,3.035092354E-2,-1.588439941E-2
4.560557026E1,-2.180743217E-2,1.919794083E-2,-4.872989655E-2
4.561573261E1,-1.989993453E-2,1.352709532E-2,-1.720619202E-2
4.562592549E1,-1.611581445E-2,-6.180256605E-3,3.501796722E-2
4.563608784E1,-1.222100854E-2,-9.423375130E-3,2.953433990E-2
4.564625019E1,-2.459102869E-2,-1.531001925E-2,-8.964538574E-3
4.565641255E1,-2.750775218E-2,2.814710140E-3,-5.851650238E-2
4.566657490E1,-3.546544909E-2,1.201260090E-2,-6.945610046E-2
4.567673725E1,-3.908973932E-2,1.002734900E-2,-6.610298157E-2
4.568689961E1,-1.440370083E-2,1.268833876E-3,-4.865837097E-2
4.569706196E1,-6.450206041E-3,-3.368854523E-4,-1.256179810E-2
4.570722431E1,4.010707140E-3,9.353011847E-3,1.825523376E-2
4.571738667E1,-1.718223095E-3,1.353347301E-2,2.492523193E-2
4.572754902E1,4.828006029E-3,3.140226007E-2,1.501369476E-2
4.573771137E1,-4.470944405E-4,4.655671120E-2,-1.127719879E-2
4.574787373E1,-7.855027914E-3,7.083374262E-2,-2.773571014E-2
4.575803608E1,-8.009970188E-3,6.184870005E-2,-4.864311218E-2
4.576819844E1,-1.038116217E-2,5.311483145E-2,-5.971813202E-2
4.577836079E1,-7.763832808E-3,4.227852821E-2,-3.509330750E-2
4.578855366E1,-2.253770828E-3,2.899354696E-2,1.281166077E-2
4.579871601E1,7.926315069E-3,1.789316535E-2,4.571914673E-2
4.580887837E1,1.784756780E-2,2.737954259E-2,6.145381927E-2
4.581904072E1,2.061173320E-2,4.775860906E-2,2.020454407E-2
4.582920307E1,9.139508009E-3,6.762874126E-2,-2.730560303E-2
4.583936543E1,2.121567726E-3,8.015140891E-2,1.815891266E-2
4.584952778E1,-1.003780961E-2,7.321938872E-2,9.346866608E-2
4.585969013E1,-2.880012989E-2,6.780993938E-2,6.116390228E-2
4.586985249E1,-5.075591803E-2,5.008551478E-2,-1.243877411E-1
4.588001484E1,-1.854661107E-2,5.301415920E-2,-3.347101212E-1
4.589017719E1,7.460016012E-2,2.563333511E-2,-6.582164764E-2
4.590033955E1,1.242159307E-1,-1.545366645E-2,3.507251740E-1
4.591050190E1,1.399004757E-1,-2.163910866E-2,1.388158798E-1
4.592066426E1,5.440992117E-2,7.765352726E-3,-1.161098480E-1
4.593082661E1,-5.989271402E-2,2.111986279E-2,-2.581157684E-1
4.594098896E1,-1.110897958E-1,-4.465281963E-4,-2.112207413E-1
4.595115132E1,-9.546628594E-2,-3.579825163E-2,-5.185317993E-2
4.596131367E1,-4.022771120E-2,-5.939546227E-2,1.167516708E-1
4.597147602E1,1.964122057E-2,-6.445783377E-2,1.833610535E-1
4.598163838E1,2.452415228E-2,-1.731276512E-3,8.363437653E-2
4.599183125E1,-7.847934961E-3,8.044964075E-2,-1.040811539E-1
4.600196308E1,-5.834943056E-2,1.518437564E-1,-1.988706589E-1
4.601212544E1,-8.027598262E-2,1.883624792E-1,-1.339178085E-1
4.602231831E1,-6.623369455E-2,1.915032268E-1,1.229381561E-2
4.603248066E1,-1.295444369E-2,1.385575235E-1,8.028507233E-2
4.604264302E1,2.803561091E-2,6.916075945E-2,5.977725983E-2
4.605280537E1,3.543895483E-2,1.170957088E-2,3.739643097E-2
4.606296772E1,2.653229237E-2,-4.116359353E-2,4.858684540E-2
4.607313008E1,1.649704576E-2,-4.293575883E-2,5.962276459E-2
4.608329243E1,-1.606851816E-3,-2.994799614E-2,6.110286713E-2
4.609345478E1,2.402067184E-4,-2.027094364E-3,3.188514709E-2
4.610361714E1,9.233802557E-3,3.211584687E-2,2.926540375E-2
4.611377949E1,5.558967590E-3,5.193439126E-2,2.187252045E-2
4.612394184E1,-5.914270878E-3,4.826703668E-2,3.582286835E-2
4.613410420E1,-1.056569815E-2,3.797042370E-2,2.348709106E-2
4.614426655E1,-2.020964026E-2,2.819105983E-2,1.607513428E-2
4.615442890E1,-2.255377173E-2,1.159933209E-2,1.348400116E-2
4.616459126E1,1.342225075E-2,6.851822138E-3,-4.827880859E-2
4.617475361E1,4.681488872E-2,1.406404376E-2,-4.937744141E-2
4.618494648E1,2.141267061E-2,5.154106021E-2,7.670593262E-2
4.619510884E1,-2.002209425E-2,6.921640038E-2,4.304885864E-3
4.620527119E1,-2.618563175E-2,5.444854498E-2,-1.445207596E-1
4.621543354E1,-4.061132669E-3,6.269118190E-2,-9.940147400E-2
4.622559590E1,1.242104173E-2,6.257516146E-2,-4.343414307E-2
4.623575825E1,1.973018050E-2,5.763629079E-2,-3.796863556E-2
4.624592060E1,-1.187711954E-3,3.803205490E-2,-4.165649414E-3
4.625608296E1,-2.649849653E-2,3.461897373E-2,1.011180878E-2
4.626624531E1,-2.739682794E-2,4.039987922E-2,6.284713745E-4
4.627640766E1,-1.428943872E-2,4.596891999E-2,1.257133484E-2
4.628657002E1,1.237249374E-2,7.707080245E-2,5.965042114E-2
4.629673237E1,1.686689258E-2,8.135607839E-2,7.754135132E-2
4.630689472E1,2.122351527E-2,7.565197349E-2,4.085922241E-2
4.631705708E1,1.584580541E-2,9.150236845E-2,1.659297943E-2
4.632721943E1,1.522350311E-2,7.876947522E-2,9.258270264E-3
4.633738178E1,9.812891483E-3,6.845349073E-2,3.277969360E-2
4.634754414E1,1.410657167E-2,3.194704652E-2,4.644584656E-2
4.635770649E1,4.663884640E-3,1.675093174E-2,1.975536346E-2
4.636789936E1,-6.337970495E-3,-7.421672344E-4,-2.292156219E-2
4.637806172E1,-7.682621479E-3,6.119996309E-3,-3.889274597E-2
4.638822407E1,-7.105648518E-3,1.332971454E-2,2.132415771E-3
4.639838642E1,-1.402086020E-2,1.344722509E-2,2.108764648E-2
4.640854878E1,-1.131677628E-2,2.734345198E-2,1.848030090E-2
4.641871113E1,-3.463655710E-2,2.897909284E-2,-1.953601837E-2
4.642887348E1,-3.170672059E-2,3.106158972E-2,-5.217742920E-2
4.643903584E1,-1.956519485E-2,3.603497148E-2,-7.248401642E-2
4.644919819E1,-1.006314158E-2,2.512711287E-2,-4.288387299E-2
4.645936054E1,-5.287855864E-3,4.997313023E-3,-1.844310760E-2
4.646952290E1,-9.796380997E-3,8.336007595E-3,1.259136200E-2
4.647968525E1,-6.814211607E-3,1.346719265E-2,2.661418915E-2
4.648984760E1,-2.259013057E-2,4.161563516E-2,1.444244385E-2
4.650000996E1,-1.670187712E-2,4.780071974E-2,1.672077179E-2
4.651017231E1,-1.345121861E-2,5.878227949E-2,1.889228821E-2
4.652033466E1,-7.941663265E-3,6.737041473E-2,1.393032074E-2
4.653049702E1,4.737526178E-3,7.145285606E-2,-2.402400970E-2
4.654068989E1,1.038724184E-2,6.169402599E-2,-6.366920471E-2
4.655085224E1,-5.302131176E-4,5.035340786E-2,-7.899665833E-2
4.656101460E1,-6.598979235E-3,3.018981218E-2,-3.027057648E-2
4.657117695E1,8.846133947E-3,1.963281631E-2,5.074119568E-2
4.658133930E1,2.148744464E-2,2.278217673E-2,9.952640533E-2
4.659150166E1,1.747128367E-2,2.759709954E-2,6.714439392E-2
4.660166401E1,4.387319088E-3,6.040012836E-2,-1.894664764E-2
4.661182636E1,-8.371829987E-3,7.681387663E-2,-4.907226562E-2
4.662198872E1,-7.796436548E-3,8.428210020E-2,3.223228455E-2
4.663215107E1,-1.505738497E-2,7.520833611E-2,4.812622070E-2
4.664231343E1,-5.490007997E-2,6.387057900E-2,-9.246921539E-2
4.665247578E1,-5.911549926E-2,5.410513282E-2,-3.247604370E-1
4.666263813E1,2.283474803E-2,1.426899433E-2,-1.792020798E-1
4.667280049E1,9.511291981E-2,-9.769737720E-3,4.428176880E-1
4.668296284E1,1.288707852E-1,3.347694874E-4,3.896017075E-1
4.669312519E1,8.280593157E-2,2.276378870E-2,5.704975128E-2
4.670328755E1,-4.825294018E-2,5.165156722E-2,-3.290710449E-1
4.671344990E1,-1.293178201E-1,4.417744279E-2,-4.106016159E-1
4.672361225E1,-1.236198246E-1,6.335765123E-3,-1.321659088E-1
4.673377461E1,-4.675886035E-2,-4.689553380E-2,1.768283844E-1
4.674393696E1,4.172033072E-2,-9.405502677E-2,2.918081284E-1
4.675412983E1,7.317382097E-2,-7.032001019E-2,1.665382385E-1
4.676429218E1,2.705982327E-2,4.836082458E-3,-7.688522339E-2
4.677445454E1,-4.625362158E-2,9.020525217E-2,-2.004146576E-1
4.678461689E1,-8.802172542E-2,1.759583354E-1,-1.426038742E-1
4.679477924E1,-7.149782777E-2,2.139258087E-1,-5.658149719E-3
4.680494160E1,-2.481681108E-2,2.049772441E-1,8.862781525E-2
4.681510395E1,2.160826325E-2,1.577971280E-1,8.920860291E-2
4.682526631E1,3.224071860E-2,8.226299286E-2,3.790569305E-2
4.683542866E1,2.410945296E-2,2.157559991E-2,1.751899719E-3
4.684559101E1,9.586513042E-3,-1.504084468E-2,-6.828308105E-4
4.685575337E1,-4.138767719E-3,-1.862698793E-2,4.070281982E-3
4.686591572E1,8.911550045E-3,5.858063698E-3,1.825714111E-2
4.687607807E1,1.722425222E-2,2.013415098E-2,2.513980865E-2
4.688624043E1,2.252998948E-2,4.615500569E-2,4.367542267E-2
4.689640278E1,3.424137831E-3,3.663328290E-2,6.894779205E-2
4.690659565E1,-1.346790791E-2,1.537132263E-2,5.120849609E-2
4.691675801E1,-8.960485458E-3,6.151527166E-3,4.085350037E-2
4.692692036E1,-9.422093630E-3,-5.357623100E-3,5.903720856E-2
4.693708271E1,-7.467389107E-3,-9.883642197E-3,6.509208679E-2
4.694724507E1,2.345138788E-2,1.681298018E-3,-5.443572998E-2
4.695740742E1,3.771537542E-2,3.449514508E-2,-5.311203003E-2
4.696756977E1,7.230341434E-4,5.983951688E-2,8.940410614E-2
4.697773213E1,-2.133011818E-2,5.403301120E-2,2.844524384E-2
4.698789448E1,-1.320654154E-2,5.843624473E-2,-1.516532898E-1
4.699805683E1,8.960604668E-3,5.242696404E-2,-1.607627869E-1
4.700821919E1,1.791730523E-2,4.766890407E-2,-6.856918335E-3
4.701838154E1,1.715949178E-2,4.714953899E-2,7.095623016E-2
4.702854389E1,5.764186382E-3,4.527306557E-2,-2.962493896E-2
4.703870625E1,-1.245126128E-2,3.810241818E-2,-7.860660553E-2
4.704886860E1,-9.821265936E-3,6.208550930E-2,-1.582527161E-2
4.705903095E1,6.620138884E-3,8.119636774E-2,1.266288757E-2
4.706919331E1,2.053672075E-2,9.772583842E-2,1.474285126E-2
4.707935566E1,1.487937570E-2,9.723842144E-2,3.572845459E-2
4.708951802E1,1.605346799E-2,8.004784584E-2,3.973484039E-2
4.709968037E1,1.468250155E-2,6.282085180E-2,4.603862762E-2
4.710984272E1,1.594629884E-2,5.273136497E-2,6.650161743E-2
4.712000508E1,3.379040956E-2,3.471648693E-2,7.248783112E-2
4.713019795E1,4.386067390E-3,2.804213762E-2,4.762458801E-2
4.714036030E1,-2.395293117E-2,2.834510803E-2,-2.640724182E-2
